satisfaction_level,evaluation_score,projects,monthly_hours,tenure,accident,left,promoted,salary_level,department_Information Technology,department_Research and Development,department_Accounting,department_Human Resources,department_Management,department_Marketing,department_Product Management,department_Sales,department_Support,department_Technical,overtime,workload,stress_level
0.92,0.99,5,255,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,570.1973342624464,619.779711154833
0.11,0.83,6,244,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,597.6754972390954,5433.413611264504
0.42,0.56,2,134,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189.50461735799476,451.20146989998756
0.48,0.57,4,270,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,540.0,1125.0
0.83,0.85,4,255,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,510.0,614.4578313253012
0.4,0.53,2,151,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,213.54624791833737,533.8656197958434
0.43,0.45,2,135,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,190.91883092036784,443.9972812101578
0.43,0.53,2,146,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,206.4751801064719,480.1748374569114
0.1,0.97,7,254,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,672.020833010406,6720.20833010406
0.1,0.87,7,289,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,764.6221288976667,7646.221288976667
0.37,0.46,2,156,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,220.61731573020285,596.2630154870347
0.38,0.53,2,156,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,220.61731573020285,580.5718835005338
0.4,0.5,2,128,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,181.01933598375618,452.54833995939043
0.89,0.86,5,275,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,614.9186938124421,690.9198806881373
0.45,0.46,2,155,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,219.20310216782974,487.1180048173994
0.37,0.48,2,159,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,224.85995641732214,607.7296119387084
0.46,0.49,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,209.30360723121808,455.0078418069958
0.87,0.91,4,228,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,456.0,524.1379310344828
0.11,0.84,6,298,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,729.9479433493871,6635.890394085337
0.79,0.87,5,261,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,583.6137421274451,738.7515723132216
0.79,0.92,5,254,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,567.9612662849466,718.938311753097
0.19,0.59,7,192,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,507.9842517244014,2673.6013248652707
0.87,0.98,4,248,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,496.0,570.1149425287356
0.6,0.92,2,258,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,364.86709909225857,608.111831820431
0.44,0.45,2,156,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,220.61731573020285,501.4029902959156
0.11,0.81,6,266,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,651.5642715803253,5923.31155982114
0.42,0.54,2,156,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,220.61731573020285,525.2793231671496
0.88,0.88,5,232,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,518.7677707799512,589.5088304317627
0.11,0.84,6,287,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,703.0035561787721,6390.941419807019
0.46,0.46,2,154,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,217.78888860545666,473.4541056640362
0.82,0.97,5,263,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,588.0858780824448,717.1779001005424
0.44,0.56,2,131,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,185.26197667087547,421.0499469792624
0.11,0.78,6,260,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,636.8673331236263,5789.703028396602
0.42,0.5,2,139,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,196.57568516986024,468.0373456425244
0.84,0.93,4,251,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,502.0,597.6190476190476
0.11,0.95,6,286,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,700.5540664359888,6368.673331236262
0.45,0.53,2,129,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,182.43354954612929,405.40788788028726
0.38,0.56,2,156,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,220.61731573020285,580.5718835005338
0.38,0.86,6,139,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,340.4790742468617,895.9975638075308
0.44,0.51,2,127,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,179.60512242138307,408.1934600485979
0.11,0.84,6,251,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,614.8219254385776,5589.290231259797
0.81,0.93,5,270,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,603.7383539249432,745.3559924999298
0.09,0.96,6,296,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,725.0489638638206,8056.099598486896
0.11,0.9,6,254,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,622.1703946669272,5656.094496972066
0.81,0.95,5,238,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,532.18417864495,657.0175044999381
0.1,0.97,6,267,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,654.0137613231085,6540.137613231084
0.74,0.89,5,229,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,512.0595668474518,691.9723876316917
0.09,0.78,6,254,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,622.1703946669272,6913.004385188081
0.82,0.81,4,233,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,466.0,568.2926829268293
0.1,0.98,6,268,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,656.4632510658917,6564.6325106589165
0.27,0.56,3,301,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,521.347293078232,1930.9159002897482
0.83,0.92,5,267,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,597.0301499924439,719.313433725836
0.1,0.93,6,289,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,707.9025356643384,7079.025356643384
0.38,0.47,2,144,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,203.6467529817257,535.9125078466466
0.4,0.56,2,148,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,209.30360723121808,523.2590180780452
0.11,0.83,6,306,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,749.5438612916524,6814.035102651385
0.11,0.79,6,292,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,715.2510048926879,6502.281862660799
0.82,0.91,5,232,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,518.7677707799512,632.6436229023795
0.36,0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,193.74725804511402,538.1868279030946
0.4,0.46,2,128,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,181.01933598375618,452.54833995939043
0.87,0.84,5,231,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,516.5317028024515,593.714600922358
0.41,0.49,2,146,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,206.4751801064719,503.5980002596876
0.11,0.91,6,308,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,754.4428407772187,6858.571279792897
0.1,0.93,6,253,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,619.720904924144,6197.209049241439
0.38,0.51,2,146,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,206.4751801064719,543.3557371222945
0.39,0.55,2,156,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,220.61731573020285,565.685424949238
0.4,0.52,2,147,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,207.88939366884497,519.7234841721124
0.45,0.48,2,136,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,192.33304448274095,427.4067655172021
0.74,0.84,5,249,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,556.7809263974476,752.4066572938482
0.45,0.55,2,151,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,213.54624791833737,474.54721759630525
0.12,1.0,3,278,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,481.5101245041479,4012.584370867899
0.1,0.77,7,250,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,661.4378277661477,6614.378277661477
0.37,0.55,2,127,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,179.60512242138307,485.41924978752184
0.89,0.87,5,255,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,570.1973342624464,640.6711620926363
0.45,0.47,2,135,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,190.91883092036784,424.26406871192853
0.37,0.46,2,149,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,210.7178207935912,569.5076237664626
0.11,0.81,5,287,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,641.7515095424396,5834.1046322039965
0.41,0.48,2,145,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,205.0609665440988,500.1486988880459
0.1,0.94,6,285,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,698.1045766932057,6981.045766932057
0.1,0.93,7,305,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,806.9541498747002,8069.541498747001
0.11,0.95,7,300,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,793.7253933193772,7215.68539381252
0.4,0.54,2,139,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,196.57568516986024,491.4392129246506
0.41,0.49,2,130,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,183.84776310850236,448.4091783134204
0.1,0.81,6,268,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,656.4632510658917,6564.6325106589165
0.73,0.86,4,245,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,490.0,671.2328767123288
0.43,0.47,2,135,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,190.91883092036784,443.9972812101578
0.37,0.46,2,153,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,216.37467504308356,584.7964190353609
0.11,0.94,6,276,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,676.0591690081571,6145.992445528701
0.4,0.46,2,130,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,183.84776310850236,459.6194077712559
0.41,0.54,2,153,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,216.37467504308356,527.7431098611794
0.82,0.84,5,244,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,545.6005865099487,665.3665689145716
0.61,0.47,2,253,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,357.7960312803931,586.550870951464
0.11,0.91,7,287,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,759.3306262755375,6903.0056934139775
0.37,0.45,2,131,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,185.26197667087547,500.7080450564202
0.41,0.52,2,135,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,190.91883092036784,465.6556851716289
0.37,0.52,2,157,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,222.03152929257593,600.0852143042592
0.88,0.99,5,262,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,585.8498101049449,665.738420573801
0.1,0.85,6,266,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,651.5642715803253,6515.642715803253
0.44,0.48,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,209.30360723121808,475.69001643458654
0.38,0.57,2,140,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,197.9898987322333,521.0260492953508
0.11,0.85,7,302,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,799.0168959415064,7263.789963104604
0.09,0.98,6,271,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,663.8117202942412,7375.685781047126
0.45,0.52,2,145,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,205.0609665440988,455.691036764664
0.1,0.81,6,290,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,710.3520254071216,7103.520254071215
0.45,0.47,2,151,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,213.54624791833737,474.54721759630525
0.77,0.87,5,266,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,594.7940820149441,772.4598467726547
0.44,0.51,2,140,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,197.9898987322333,449.9770425732575
0.39,0.5,2,142,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,200.8183258569795,514.9187842486654
0.1,0.91,6,246,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,602.5744767246617,6025.744767246617
0.09,0.89,7,308,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,814.891403807894,9054.348931198823
0.37,0.47,2,141,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,199.40411229460642,538.930033228666
0.9,1.0,5,232,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,518.7677707799512,576.4086341999458
0.41,0.56,2,143,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,202.2325394193526,493.2500961447625
0.37,0.52,2,155,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,219.20310216782974,592.4408166698101
0.1,0.86,6,278,4,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,680.9581484937235,6809.581484937235
0.81,1.0,4,253,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,506.0,624.6913580246913
0.11,0.8,6,282,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,690.7561074648562,6279.600976953238
0.11,0.84,7,264,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,698.4783461210519,6349.8031465550175
0.4,0.46,2,149,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,210.7178207935912,526.794551983978
0.09,0.8,6,304,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,744.6448818060861,8273.832020067624
0.48,0.93,3,219,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,379.3191268575841,790.2481809533002
0.91,0.91,4,262,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,524.0,575.8241758241758
0.43,0.57,2,135,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,190.91883092036784,443.9972812101578
0.33,0.88,6,219,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,536.4382536695159,1625.5704656651997
0.41,0.57,2,136,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,192.33304448274095,469.1049865432706
0.41,0.55,2,154,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,217.78888860545666,531.1924112328212
0.37,0.54,2,149,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,210.7178207935912,569.5076237664626
0.31,0.62,6,135,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,330.68111527572904,1066.713275082997
0.09,0.91,6,275,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,673.6096792653739,7484.551991837488
0.1,0.87,6,290,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,710.3520254071216,7103.520254071215
0.76,0.9,4,263,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,526.0,692.1052631578947
0.41,0.54,2,145,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,205.0609665440988,500.1486988880459
0.72,0.96,5,267,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,597.0301499924439,829.2085416561721
0.4,0.5,2,141,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,199.40411229460642,498.51028073651605
0.91,0.87,4,235,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,470.0,516.4835164835165
0.1,0.83,6,258,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,631.9683536380599,6319.6835363805985
0.4,0.56,2,131,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,185.26197667087547,463.1549416771887
0.82,0.86,5,243,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,543.3645185324489,662.6396567468889
0.1,0.82,6,266,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,651.5642715803253,6515.642715803253
0.37,0.45,2,142,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,200.8183258569795,542.7522320458905
0.36,0.51,2,135,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,190.91883092036784,530.3300858899107
0.39,0.48,2,141,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,199.40411229460642,511.2925956271959
0.36,0.57,2,142,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,200.8183258569795,557.8286829360542
0.86,0.84,5,254,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,567.9612662849466,660.4200770755193
0.73,0.99,5,262,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,585.8498101049449,802.53398644513
0.56,0.71,4,296,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,592.0,1057.142857142857
0.44,0.56,2,158,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,223.44574285494903,507.8312337612478
0.31,0.56,4,238,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,476.0,1535.483870967742
0.77,0.93,4,231,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,462.0,600.0
0.44,0.45,2,156,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,220.61731573020285,501.4029902959156
0.38,0.46,2,145,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,205.0609665440988,539.6341224844705
0.45,0.48,2,144,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,203.6467529817257,452.54833995939043
0.38,0.51,2,159,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,224.85995641732214,591.7367274140056
0.36,0.48,2,156,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,220.61731573020285,612.8258770283412
0.75,0.9,5,256,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,572.4334022399462,763.2445363199282
0.1,0.93,6,298,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,729.9479433493871,7299.479433493871
0.1,0.97,6,247,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,605.0239664674449,6050.239664674448
0.45,0.5,2,157,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,222.03152929257593,493.4033984279465
0.42,0.57,2,154,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,217.78888860545666,518.544972870135
0.78,1.0,4,253,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,506.0,648.7179487179487
0.45,0.55,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,209.30360723121808,465.1191271804846
0.84,1.0,4,261,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,522.0,621.4285714285714
0.11,0.93,6,282,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,690.7561074648562,6279.600976953238
0.42,0.56,2,133,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,188.09040379562165,447.8342947514802
0.45,0.46,2,128,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,181.01933598375618,402.2651910750137
0.09,0.79,6,293,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,717.7004946354712,7974.4499403941245
0.87,0.83,4,265,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,530.0,609.1954022988506
0.1,0.87,6,250,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,612.3724356957945,6123.724356957944
0.91,1.0,5,251,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,561.2530623524473,616.7616069807112
0.76,0.92,4,246,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,492.0,647.3684210526316
0.74,1.0,5,275,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,614.9186938124421,830.9712078546515
0.92,0.93,5,240,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,536.6563145999496,583.3220810869017
0.76,0.87,5,245,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,547.8366544874485,720.8377032729586
0.47,0.5,4,254,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,508.0,1080.8510638297873
0.73,0.99,5,241,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,538.8923825774493,738.2087432567799
0.09,0.94,6,257,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,629.5188638952767,6994.654043280852
0.91,0.92,4,246,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,492.0,540.6593406593406
0.82,0.98,4,233,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,466.0,568.2926829268293
0.28,0.45,6,218,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,533.9887639267328,1907.1027283097596
0.84,0.99,4,262,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,524.0,623.8095238095239
0.45,0.53,2,138,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,195.16147160748713,433.69215912774916
0.45,0.54,2,142,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,200.8183258569795,446.26294634884334
0.91,0.97,5,233,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,521.003838757451,572.5316909422538
0.42,0.48,2,155,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,219.20310216782974,521.9121480186423
0.82,1.0,4,229,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,458.0,558.5365853658537
0.11,0.9,6,264,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,646.6652920947589,5878.775382679626
0.42,0.53,3,199,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,344.67811070620655,820.6621683481109
0.82,0.85,4,223,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,446.0,543.9024390243903
0.09,0.96,6,268,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,656.4632510658917,7294.036122954352
0.1,0.94,6,287,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,703.0035561787721,7030.03556178772
0.86,1.0,5,257,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,574.669470217446,668.2203142063325
0.4,0.46,2,143,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,202.2325394193526,505.58134854838147
0.45,0.46,2,130,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,183.84776310850236,408.5505846855608
0.42,0.51,2,136,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,192.33304448274095,457.9358201970023
0.74,0.92,4,261,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,522.0,705.4054054054054
0.55,0.6,3,180,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,311.7691453623979,566.8529915679961
0.37,0.45,2,126,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,178.19090885901,481.5970509702973
0.41,0.52,2,127,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,179.60512242138307,438.0612741984953
0.89,0.65,5,195,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,436.033255612459,489.9250063061337
0.41,0.57,2,160,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,226.27416997969522,551.8882194626713
0.44,0.51,2,150,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,212.13203435596427,482.11825989991877
0.87,0.84,4,264,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,528.0,606.8965517241379
0.1,0.84,6,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,756.892330520002,7568.92330520002
0.41,0.47,2,135,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,190.91883092036784,465.6556851716289
0.11,0.85,6,261,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,639.3168228664094,5811.971116967358
0.43,0.53,2,160,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,226.27416997969522,526.2189999527795
0.77,0.9,4,237,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,474.0,615.5844155844155
0.41,0.52,2,136,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,192.33304448274095,469.1049865432706
0.41,0.48,2,139,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,196.57568516986024,479.4528906581957
0.36,0.78,2,151,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,213.54624791833737,593.1840219953816
0.77,1.0,5,229,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,512.0595668474518,665.0124244772102
0.81,0.98,5,245,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,547.8366544874485,676.3415487499365
0.39,0.54,2,127,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,179.60512242138307,460.5259549266232
0.09,0.94,6,283,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,693.2055972076394,7702.284413418215
0.44,0.46,2,143,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,202.2325394193526,459.6194077712559
0.1,0.84,5,298,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,666.3482572949374,6663.482572949374
0.36,0.48,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,224.85995641732214,624.6109900481171
0.81,0.92,5,239,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,534.4202466224498,659.7780822499379
0.81,0.9,4,226,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,452.0,558.0246913580247
0.85,0.98,5,248,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,554.5448584199479,652.405715788174
0.1,0.87,6,286,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,700.5540664359888,7005.540664359888
0.37,0.54,2,145,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,205.0609665440988,554.2188284975643
0.09,0.97,7,254,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,672.020833010406,7466.8981445600675
0.44,0.53,2,127,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,179.60512242138307,408.1934600485979
0.86,0.93,5,223,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,498.64315898245314,579.8176267237827
0.77,1.0,4,255,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,510.0,662.3376623376623
0.41,0.48,2,136,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,192.33304448274095,469.1049865432706
0.4,0.48,2,137,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,193.74725804511402,484.36814511278504
0.43,0.49,2,135,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,190.91883092036784,443.9972812101578
0.43,0.5,2,137,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,193.74725804511402,450.57501870956753
0.8,0.53,3,255,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,441.67295593006367,552.0911949125796
0.8,0.85,4,273,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,546.0,682.5
0.82,0.98,5,234,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,523.2399067349509,638.097447237745
